speciesId,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution
55418,urn:lsid:nmbe.ch:spidersp:049003,Halonoproctidae,Conothele,yundingensis,,"X. Xu, C. Xu & Liu",2017,0,China
55419,urn:lsid:nmbe.ch:spidersp:049004,Halonoproctidae,Cyclocosmia,liui,,"Xu, Xu & Li",2017,0,China
55420,urn:lsid:nmbe.ch:spidersp:049005,Lycosidae,Mongolicosa,przhewalskii,,"Fomichev & Marusik",2017,0,Mongolia
55421,urn:lsid:nmbe.ch:spidersp:049006,Lycosidae,Mongolicosa,uncia,,"Fomichev & Marusik",2017,0,Mongolia
55422,urn:lsid:nmbe.ch:spidersp:049007,Nesticidae,Kryptonesticus,deelemanae,,"Pavlek & Ribera",2017,0,Croatia
55423,urn:lsid:nmbe.ch:spidersp:049008,Theraphosidae,Phlogiellus,bogadeki,,"Nunn, West & von Wirth",2016,0,"China (Hong Kong)"
55424,urn:lsid:nmbe.ch:spidersp:049009,Theraphosidae,Phlogiellus,johnreylazoi,,"Nunn, West & von Wirth",2016,0,"Philippines (Palawan Is.)"
55425,urn:lsid:nmbe.ch:spidersp:049010,Theraphosidae,Phlogiellus,moniqueverdezae,,"Nunn, West & von Wirth",2016,0,Thailand
55426,urn:lsid:nmbe.ch:spidersp:049011,Theraphosidae,Phlogiellus,pelidnus,,"Nunn, West & von Wirth",2016,0,"Malaysia (Borneo)"
55427,urn:lsid:nmbe.ch:spidersp:049012,Salticidae,Irura,montiformis,,"Gan, Wang & Peng",2017,0,China
55428,urn:lsid:nmbe.ch:spidersp:049013,Salticidae,Irura,zhangae,,"Gan, Wang & Peng",2017,0,China
55429,urn:lsid:nmbe.ch:spidersp:049014,Salticidae,Irura,yinae,,"Gan, Wang & Peng",2017,0,China
55430,urn:lsid:nmbe.ch:spidersp:049015,Ochyroceratidae,Ochyrocera,jarocha,,Valdez-Mondragón,2017,0,Mexico
55431,urn:lsid:nmbe.ch:spidersp:049016,Ochyroceratidae,Ochyrocera,pojoj,,Valdez-Mondragón,2017,0,Mexico
55432,urn:lsid:nmbe.ch:spidersp:049017,Zodariidae,Nostera,geoffgarretti,,"Baehr & Jocqué",2017,0,"Australia (Queensland)"
55433,urn:lsid:nmbe.ch:spidersp:049018,Zodariidae,Nostera,spinata,,"Baehr & Jocqué",2017,0,"Australia (New South Wales)"
55434,urn:lsid:nmbe.ch:spidersp:049019,Zodariidae,Nostera,trifurcata,,"Baehr & Jocqué",2017,0,"Australia (Queensland)"
55435,urn:lsid:nmbe.ch:spidersp:049020,Zodariidae,Nosterella,cavicola,,"Baehr & Jocqué",2017,0,"Australia (Queensland)"
55436,urn:lsid:nmbe.ch:spidersp:049021,Zodariidae,Nosterella,christineae,,"Baehr & Jocqué",2017,0,"Australia (Queensland)"
55437,urn:lsid:nmbe.ch:spidersp:049022,Zodariidae,Nosterella,diabolica,,"Baehr & Jocqué",2017,0,"Australia (New South Wales)"
55438,urn:lsid:nmbe.ch:spidersp:049023,Zodariidae,Nosterella,fitzgibboni,,"Baehr & Jocqué",2017,0,"Australia (Queensland)"
55439,urn:lsid:nmbe.ch:spidersp:049024,Zodariidae,Nosterella,pollardi,,"Baehr & Jocqué",2017,0,"Australia (Lord Howe Is.)"
55440,urn:lsid:nmbe.ch:spidersp:049025,Salticidae,Habronattus,aestus,,Maddison,2017,0,Mexico
55441,urn:lsid:nmbe.ch:spidersp:049026,Salticidae,Habronattus,chamela,,Maddison,2017,0,Mexico
55442,urn:lsid:nmbe.ch:spidersp:049027,Salticidae,Habronattus,empyrus,,Maddison,2017,0,Mexico
55443,urn:lsid:nmbe.ch:spidersp:049028,Salticidae,Habronattus,luminosus,,Maddison,2017,0,USA
55444,urn:lsid:nmbe.ch:spidersp:049029,Salticidae,Habronattus,roberti,,Maddison,2017,0,Mexico
55445,urn:lsid:nmbe.ch:spidersp:049030,Salticidae,Pellenattus,canadensis,,Maddison,2017,1,"Canada, USA"
55446,urn:lsid:nmbe.ch:spidersp:049031,Sparassidae,Sinopoda,afflata,,"Zhong, Cao & Liu",2017,0,China
55447,urn:lsid:nmbe.ch:spidersp:049032,Sparassidae,Sinopoda,horizontalis,,"Zhong, Cao & Liu",2017,0,China
55448,urn:lsid:nmbe.ch:spidersp:049033,Sparassidae,Sinopoda,liui,,"Zhong, Cao & Liu",2017,0,China
55449,urn:lsid:nmbe.ch:spidersp:049034,Sparassidae,Sinopoda,mamillata,,"Zhong, Cao & Liu",2017,0,China
55450,urn:lsid:nmbe.ch:spidersp:049035,Sparassidae,Sinopoda,separata,,"Zhong, Cao & Liu",2017,0,China
55451,urn:lsid:nmbe.ch:spidersp:049036,Araneidae,Cyrtophora,bituberculata,,"Roy, Saha & Raychaudhuri",2017,0,India
55452,urn:lsid:nmbe.ch:spidersp:049037,Oxyopidae,Hamataliwa,hellia,,"Dhali, Saha & Raychaudhuri",2017,0,India
55453,urn:lsid:nmbe.ch:spidersp:049038,Nesticidae,Nesticus,yeongchigulensis,,"Kim, Ye & Kim",2016,0,Korea
55454,urn:lsid:nmbe.ch:spidersp:049039,Corinnidae,Myrmecium,carvalhoi,,"Candiani & Bonaldo",2017,0,Brazil
55455,urn:lsid:nmbe.ch:spidersp:049040,Corinnidae,Myrmecium,urucu,,"Candiani & Bonaldo",2017,0,Brazil
55456,urn:lsid:nmbe.ch:spidersp:049041,Corinnidae,Myrmecium,malleum,,"Candiani & Bonaldo",2017,0,"Venezuela, Colombia"
55457,urn:lsid:nmbe.ch:spidersp:049042,Corinnidae,Myrmecium,ferro,,"Candiani & Bonaldo",2017,0,Brazil
55458,urn:lsid:nmbe.ch:spidersp:049043,Corinnidae,Myrmecium,machetero,,"Candiani & Bonaldo",2017,0,"Bolivia, Peru"
55459,urn:lsid:nmbe.ch:spidersp:049044,Corinnidae,Myrmecium,chikish,,"Candiani & Bonaldo",2017,0,Peru
55460,urn:lsid:nmbe.ch:spidersp:049045,Corinnidae,Myrmecium,pakpaka,,"Candiani & Bonaldo",2017,0,Peru
55461,urn:lsid:nmbe.ch:spidersp:049046,Corinnidae,Myrmecium,oompaloompa,,"Candiani & Bonaldo",2017,0,"Brazil, Guyana"
55462,urn:lsid:nmbe.ch:spidersp:049047,Corinnidae,Myrmecium,otti,,"Candiani & Bonaldo",2017,0,"Peru, Brazil"
55463,urn:lsid:nmbe.ch:spidersp:049048,Corinnidae,Myrmecium,bolivari,,"Candiani & Bonaldo",2017,0,"Venezuela, Colombia"
55464,urn:lsid:nmbe.ch:spidersp:049049,Corinnidae,Myrmecium,erici,,"Candiani & Bonaldo",2017,0,Guyana
55465,urn:lsid:nmbe.ch:spidersp:049050,Corinnidae,Myrmecium,luepa,,"Candiani & Bonaldo",2017,0,Venezuela
55466,urn:lsid:nmbe.ch:spidersp:049051,Corinnidae,Myrmecium,amphora,,"Candiani & Bonaldo",2017,0,Venezuela
55467,urn:lsid:nmbe.ch:spidersp:049052,Corinnidae,Myrmecium,carajas,,"Candiani & Bonaldo",2017,0,Brazil
55468,urn:lsid:nmbe.ch:spidersp:049053,Corinnidae,Myrmecium,tanguro,,"Candiani & Bonaldo",2017,0,Brazil
55469,urn:lsid:nmbe.ch:spidersp:049054,Corinnidae,Myrmecium,ricettii,,"Candiani & Bonaldo",2017,0,"Colombia, Brazil"
55470,urn:lsid:nmbe.ch:spidersp:049055,Corinnidae,Myrmecium,souzai,,"Candiani & Bonaldo",2017,0,Brazil
55471,urn:lsid:nmbe.ch:spidersp:049056,Corinnidae,Myrmecium,catuxy,,"Candiani & Bonaldo",2017,0,"Colombia, Brazil"
55472,urn:lsid:nmbe.ch:spidersp:049057,Corinnidae,Myrmecium,lomanhungae,,"Candiani & Bonaldo",2017,0,Brazil
55473,urn:lsid:nmbe.ch:spidersp:049058,Corinnidae,Myrmecium,cizauskasi,,"Candiani & Bonaldo",2017,0,Brazil
55474,urn:lsid:nmbe.ch:spidersp:049059,Corinnidae,Myrmecium,oliveirai,,"Candiani & Bonaldo",2017,0,Brazil
55475,urn:lsid:nmbe.ch:spidersp:049060,Corinnidae,Myrmecium,tikuna,,"Candiani & Bonaldo",2017,0,Brazil
55476,urn:lsid:nmbe.ch:spidersp:049061,Corinnidae,Myrmecium,deladanta,,"Candiani & Bonaldo",2017,0,Ecuador
55477,urn:lsid:nmbe.ch:spidersp:049062,Corinnidae,Myrmecium,diasi,,"Candiani & Bonaldo",2017,0,Brazil
55478,urn:lsid:nmbe.ch:spidersp:049063,Corinnidae,Myrmecium,raveni,,"Candiani & Bonaldo",2017,0,Brazil
55479,urn:lsid:nmbe.ch:spidersp:049064,Corinnidae,Myrmecium,indicattii,,"Candiani & Bonaldo",2017,0,Brazil
55480,urn:lsid:nmbe.ch:spidersp:049065,Corinnidae,Myrmecium,yamamotoi,,"Candiani & Bonaldo",2017,0,"Suriname, Brazil"
55481,urn:lsid:nmbe.ch:spidersp:049066,Corinnidae,Myrmecium,nogueirai,,"Candiani & Bonaldo",2017,0,"Peru, Brazil"
55482,urn:lsid:nmbe.ch:spidersp:049073,Nesticidae,Nesticus,bacchus,,"Estol & Rodrigues",2017,0,Brazil
55483,urn:lsid:nmbe.ch:spidersp:049074,Segestriidae,Gippsicola,robustus,,"Giroti & Brescovit",2017,0,"Australia (Queensland, New South Wales)"
55484,urn:lsid:nmbe.ch:spidersp:049075,Segestriidae,Gippsicola,lineatus,,"Giroti & Brescovit",2017,0,"Australia (Queensland)"
55485,urn:lsid:nmbe.ch:spidersp:049076,Segestriidae,Gippsicola,minutus,,"Giroti & Brescovit",2017,0,"Australia (Queensland)"
55486,urn:lsid:nmbe.ch:spidersp:049077,Linyphiidae,Asiagone,komannai,,Tanasevitch,2017,0,Thailand
55487,urn:lsid:nmbe.ch:spidersp:049078,Linyphiidae,Erigone,apophysalis,,Tanasevitch,2017,0,"Indonesia (Sumatra)"
55488,urn:lsid:nmbe.ch:spidersp:049079,Linyphiidae,Erigone,sumatrana,,Tanasevitch,2017,0,"Indonesia (Sumatra)"
55489,urn:lsid:nmbe.ch:spidersp:049080,Linyphiidae,Gnathonarium,luzon,,Tanasevitch,2017,0,"Philippines (Luzon)"
55490,urn:lsid:nmbe.ch:spidersp:049081,Linyphiidae,Ketambea,acuta,,Tanasevitch,2017,0,"China, Myanmar, Thailand"
55491,urn:lsid:nmbe.ch:spidersp:049082,Linyphiidae,Oedothorax,myanmar,,Tanasevitch,2017,0,Myanmar
55492,urn:lsid:nmbe.ch:spidersp:049083,Linyphiidae,Theoa,malaya,,Tanasevitch,2017,0,"Malaysia (mainland)"
55493,urn:lsid:nmbe.ch:spidersp:049084,Agelenidae,Bifidocoelotes,obscurus,,"Zhou, Yuen & Zhang",2017,0,"China (Hong Kong)"
55494,urn:lsid:nmbe.ch:spidersp:049085,Pholcidae,Hoplopholcus,trakyaensis,,"Demircan & Topçu",2017,0,"Bulgaria, Turkey (Europe)"
55495,urn:lsid:nmbe.ch:spidersp:049086,Oonopidae,Amazoonops,caxiuana,,"Ott, Ruiz, Brescovit & Bonaldo",2017,0,Brazil
55496,urn:lsid:nmbe.ch:spidersp:049087,Oonopidae,Amazoonops,almeirim,,"Ott, Ruiz, Brescovit & Bonaldo",2017,0,Brazil
55497,urn:lsid:nmbe.ch:spidersp:049088,Oonopidae,Amazoonops,cachimbo,,"Ott, Ruiz, Brescovit & Bonaldo",2017,0,Brazil
55498,urn:lsid:nmbe.ch:spidersp:049089,Oonopidae,Amazoonops,ducke,,"Ott, Ruiz, Brescovit & Bonaldo",2017,0,Brazil
55499,urn:lsid:nmbe.ch:spidersp:049090,Oonopidae,Amazoonops,juruti,,"Ott, Ruiz, Brescovit & Bonaldo",2017,0,Brazil
55500,urn:lsid:nmbe.ch:spidersp:049091,Lycosidae,Acantholycosa,zonsteini,,"Marusik & Omelko",2017,0,"Russia (Far East)"
55501,urn:lsid:nmbe.ch:spidersp:049092,Anyphaenidae,Katissa,kurusiki,,"Dupérré & Tapia",2016,0,Ecuador
55502,urn:lsid:nmbe.ch:spidersp:049093,Anyphaenidae,Katissa,puyu,,"Dupérré & Tapia",2016,0,Ecuador
55503,urn:lsid:nmbe.ch:spidersp:049094,Anyphaenidae,Katissa,tamya,,"Dupérré & Tapia",2016,0,Ecuador
55504,urn:lsid:nmbe.ch:spidersp:049095,Anyphaenidae,Katissa,yaya,,"Dupérré & Tapia",2016,0,Ecuador
55505,urn:lsid:nmbe.ch:spidersp:049096,Anyphaenidae,Katissa,guyasamini,,"Dupérré & Tapia",2016,0,Ecuador
55506,urn:lsid:nmbe.ch:spidersp:049097,Anyphaenidae,Shuyushka,wachi,,"Dupérré & Tapia",2016,0,Ecuador
55507,urn:lsid:nmbe.ch:spidersp:049098,Anyphaenidae,Shuyushka,moscai,,"Dupérré & Tapia",2016,0,Ecuador
55508,urn:lsid:nmbe.ch:spidersp:049099,Anyphaenidae,Shuyushka,achachay,,"Dupérré & Tapia",2016,0,Ecuador
55509,urn:lsid:nmbe.ch:spidersp:049100,Anyphaenidae,Patrera,philipi,,"Dupérré & Tapia",2016,0,Ecuador
55510,urn:lsid:nmbe.ch:spidersp:049101,Anyphaenidae,Patrera,shida,,"Dupérré & Tapia",2016,0,Ecuador
55511,urn:lsid:nmbe.ch:spidersp:049102,Anyphaenidae,Patrera,witsu,,"Dupérré & Tapia",2016,0,Ecuador
55512,urn:lsid:nmbe.ch:spidersp:049103,Anyphaenidae,Patrera,hatunkiru,,"Dupérré & Tapia",2016,0,Ecuador
55513,urn:lsid:nmbe.ch:spidersp:049104,Anyphaenidae,Patrera,suni,,"Dupérré & Tapia",2016,0,"Colombia, Ecuador"
55514,urn:lsid:nmbe.ch:spidersp:049105,Palpimanidae,Chedimanops,eskovi,,"Zonstein & Marusik",2017,0,Congo
55515,urn:lsid:nmbe.ch:spidersp:049106,Palpimanidae,Chedimanops,rwenzorensis,,"Zonstein & Marusik",2017,0,Congo
55516,urn:lsid:nmbe.ch:spidersp:049107,Palpimanidae,Hybosidella,etinde,,"Zonstein & Marusik",2017,0,Cameroon
55517,urn:lsid:nmbe.ch:spidersp:049109,Ctenidae,Califorctenus,cacachilensis,,"Jiménez, Berrian, Polotow & Palacios-Cardiel",2017,0,Mexico
55518,urn:lsid:nmbe.ch:spidersp:049110,Oonopidae,Orchestina,quasimodo,,Izquierdo,2017,0,USA
55519,urn:lsid:nmbe.ch:spidersp:049111,Oonopidae,Orchestina,kamehameha,,Izquierdo,2017,0,"USA (Hawaii)"
55520,urn:lsid:nmbe.ch:spidersp:049112,Oonopidae,Orchestina,auburndalensis,,Izquierdo,2017,0,USA
55521,urn:lsid:nmbe.ch:spidersp:049113,Oonopidae,Orchestina,truncata,,Wunderlich,2004,0,"Costa Rica, Colombia, Ecuador"
55522,urn:lsid:nmbe.ch:spidersp:049114,Oonopidae,Orchestina,nahuatl,,Izquierdo,2017,0,Mexico
55523,urn:lsid:nmbe.ch:spidersp:049115,Oonopidae,Orchestina,chaparrita,,Izquierdo,2017,0,Mexico
55524,urn:lsid:nmbe.ch:spidersp:049116,Oonopidae,Orchestina,guatemala,,Izquierdo,2017,0,Guatemala
55525,urn:lsid:nmbe.ch:spidersp:049117,Oonopidae,Orchestina,laselva,,Izquierdo,2017,0,"Costa Rica, Ecuador"
55526,urn:lsid:nmbe.ch:spidersp:049118,Oonopidae,Orchestina,griswoldi,,Izquierdo,2017,0,"Costa Rica"
55527,urn:lsid:nmbe.ch:spidersp:049119,Oonopidae,Orchestina,chiriqui,,Izquierdo,2017,0,"Costa Rica, Panama"
55528,urn:lsid:nmbe.ch:spidersp:049120,Oonopidae,Orchestina,labarquei,,Izquierdo,2017,0,Panama
55529,urn:lsid:nmbe.ch:spidersp:049121,Oonopidae,Orchestina,pan,,Izquierdo,2017,0,Panama
55530,urn:lsid:nmbe.ch:spidersp:049122,Oonopidae,Orchestina,campana,,Izquierdo,2017,0,Panama
55531,urn:lsid:nmbe.ch:spidersp:049123,Oonopidae,Orchestina,filandia,,Izquierdo,2017,0,Colombia
55532,urn:lsid:nmbe.ch:spidersp:049124,Oonopidae,Orchestina,zingara,,Izquierdo,2017,0,Colombia
55533,urn:lsid:nmbe.ch:spidersp:049125,Oonopidae,Orchestina,arboleda,,Izquierdo,2017,0,Colombia
55534,urn:lsid:nmbe.ch:spidersp:049126,Oonopidae,Orchestina,cali,,Izquierdo,2017,0,Colombia
55535,urn:lsid:nmbe.ch:spidersp:049127,Oonopidae,Orchestina,venezuela,,Izquierdo,2017,0,Venezuela
55536,urn:lsid:nmbe.ch:spidersp:049128,Oonopidae,Orchestina,aragua,,Izquierdo,2017,0,Venezuela
55537,urn:lsid:nmbe.ch:spidersp:049129,Oonopidae,Orchestina,bolivar,,Izquierdo,2017,0,Venezuela
55538,urn:lsid:nmbe.ch:spidersp:049130,Oonopidae,Orchestina,maracay,,Izquierdo,2017,0,Venezuela
55539,urn:lsid:nmbe.ch:spidersp:049131,Oonopidae,Orchestina,ranchogrande,,Izquierdo,2017,0,Venezuela
55540,urn:lsid:nmbe.ch:spidersp:049132,Oonopidae,Orchestina,neblina,,Izquierdo,2017,0,Venezuela
55541,urn:lsid:nmbe.ch:spidersp:049133,Oonopidae,Orchestina,kairi,,Izquierdo,2017,0,Trinidad
55542,urn:lsid:nmbe.ch:spidersp:049134,Oonopidae,Orchestina,galapagos,,Izquierdo,2017,0,"Jamaica, Panama, Galapagos"
55543,urn:lsid:nmbe.ch:spidersp:049135,Oonopidae,Orchestina,fernandina,,Izquierdo,2017,0,Galapagos
55544,urn:lsid:nmbe.ch:spidersp:049136,Oonopidae,Orchestina,erwini,,Izquierdo,2017,0,Ecuador
55545,urn:lsid:nmbe.ch:spidersp:049137,Oonopidae,Orchestina,ecuatoriensis,,Izquierdo,2017,0,Ecuador
55546,urn:lsid:nmbe.ch:spidersp:049138,Oonopidae,Orchestina,sotoi,,Izquierdo,2017,0,"Ecuador, Brazil"
55547,urn:lsid:nmbe.ch:spidersp:049139,Oonopidae,Orchestina,magna,,Izquierdo,2017,0,Ecuador
55548,urn:lsid:nmbe.ch:spidersp:049140,Oonopidae,Orchestina,shuar,,Izquierdo,2017,0,Ecuador
55549,urn:lsid:nmbe.ch:spidersp:049141,Oonopidae,Orchestina,golem,,Izquierdo,2017,0,"Ecuador, Peru, Brazil"
55550,urn:lsid:nmbe.ch:spidersp:049142,Oonopidae,Orchestina,waorani,,Izquierdo,2017,0,"Ecuador, Brazil"
55551,urn:lsid:nmbe.ch:spidersp:049143,Oonopidae,Orchestina,tzantza,,Izquierdo,2017,0,"Ecuador, Peru"
55552,urn:lsid:nmbe.ch:spidersp:049144,Oonopidae,Orchestina,predator,,Izquierdo,2017,0,Ecuador
55553,urn:lsid:nmbe.ch:spidersp:049145,Oonopidae,Orchestina,goblin,,Izquierdo,2017,0,"Colombia, Ecuador, Peru"
55554,urn:lsid:nmbe.ch:spidersp:049146,Oonopidae,Orchestina,yanayacu,,Izquierdo,2017,0,Ecuador
55555,urn:lsid:nmbe.ch:spidersp:049147,Oonopidae,Orchestina,otonga,,Izquierdo,2017,0,Ecuador
55556,urn:lsid:nmbe.ch:spidersp:049148,Oonopidae,Orchestina,santodomingo,,Izquierdo,2017,0,Ecuador
55557,urn:lsid:nmbe.ch:spidersp:049149,Oonopidae,Orchestina,quijos,,Izquierdo,2017,0,Ecuador
55558,urn:lsid:nmbe.ch:spidersp:049150,Oonopidae,Orchestina,mayo,,Izquierdo,2017,0,Ecuador
55559,urn:lsid:nmbe.ch:spidersp:049151,Oonopidae,Orchestina,cajamarca,,Izquierdo,2017,0,Peru
55560,urn:lsid:nmbe.ch:spidersp:049152,Oonopidae,Orchestina,comaina,,Izquierdo,2017,0,Peru
55561,urn:lsid:nmbe.ch:spidersp:049153,Oonopidae,Orchestina,atocongo,,Izquierdo,2017,0,Peru
55562,urn:lsid:nmbe.ch:spidersp:049154,Oonopidae,Orchestina,mancocapac,,Izquierdo,2017,0,Peru
55563,urn:lsid:nmbe.ch:spidersp:049155,Oonopidae,Orchestina,silvae,,Izquierdo,2017,0,Peru
55564,urn:lsid:nmbe.ch:spidersp:049156,Oonopidae,Orchestina,madrededios,,Izquierdo,2017,0,Peru
55565,urn:lsid:nmbe.ch:spidersp:049157,Oonopidae,Orchestina,pakitza,,Izquierdo,2017,0,"Colombia, Peru"
55566,urn:lsid:nmbe.ch:spidersp:049158,Oonopidae,Orchestina,losamigos,,Izquierdo,2017,0,Peru
55567,urn:lsid:nmbe.ch:spidersp:049159,Oonopidae,Orchestina,cristinae,,Izquierdo,2017,0,"Brazil, Paraguay, Argentina"
55568,urn:lsid:nmbe.ch:spidersp:049160,Oonopidae,Orchestina,coari,,Izquierdo,2017,0,Brazil
55569,urn:lsid:nmbe.ch:spidersp:049161,Oonopidae,Orchestina,moura,,Izquierdo,2017,0,Brazil
55570,urn:lsid:nmbe.ch:spidersp:049162,Oonopidae,Orchestina,valquiria,,Izquierdo,2017,0,Brazil
55571,urn:lsid:nmbe.ch:spidersp:049163,Oonopidae,Orchestina,aproeste,,Izquierdo,2017,0,Brazil
55572,urn:lsid:nmbe.ch:spidersp:049164,Oonopidae,Orchestina,caxiuana,,Izquierdo,2017,0,Brazil
55573,urn:lsid:nmbe.ch:spidersp:049165,Oonopidae,Orchestina,para,,Izquierdo,2017,0,Brazil
55574,urn:lsid:nmbe.ch:spidersp:049166,Oonopidae,Orchestina,taruma,,Izquierdo,2017,0,Brazil
55575,urn:lsid:nmbe.ch:spidersp:049167,Oonopidae,Orchestina,retiro,,Izquierdo,2017,0,Brazil
55576,urn:lsid:nmbe.ch:spidersp:049168,Oonopidae,Orchestina,divisor,,Izquierdo,2017,0,Brazil
55577,urn:lsid:nmbe.ch:spidersp:049169,Oonopidae,Orchestina,juruti,,Izquierdo,2017,0,Brazil
55578,urn:lsid:nmbe.ch:spidersp:049170,Oonopidae,Orchestina,platnicki,,Izquierdo,2017,0,"Colombia, Brazil, Argentina"
55579,urn:lsid:nmbe.ch:spidersp:049171,Oonopidae,Orchestina,iemanja,,Izquierdo,2017,0,Brazil
55580,urn:lsid:nmbe.ch:spidersp:049172,Oonopidae,Orchestina,bonaldoi,,Izquierdo,2017,0,Brazil
55581,urn:lsid:nmbe.ch:spidersp:049173,Oonopidae,Orchestina,rapaz,,Izquierdo,2017,0,Brazil
55582,urn:lsid:nmbe.ch:spidersp:049174,Oonopidae,Orchestina,itapety,,Izquierdo,2017,0,Brazil
55583,urn:lsid:nmbe.ch:spidersp:049175,Oonopidae,Orchestina,catarina,,Izquierdo,2017,0,Brazil
55584,urn:lsid:nmbe.ch:spidersp:049176,Oonopidae,Orchestina,leon,,Izquierdo,2017,0,Brazil
55585,urn:lsid:nmbe.ch:spidersp:049177,Oonopidae,Orchestina,saudade,,Izquierdo,2017,0,Brazil
55586,urn:lsid:nmbe.ch:spidersp:049178,Oonopidae,Orchestina,sarava,,Izquierdo,2017,0,Brazil
55587,urn:lsid:nmbe.ch:spidersp:049179,Oonopidae,Orchestina,moyuchi,,Izquierdo,2017,0,Bolivia
55588,urn:lsid:nmbe.ch:spidersp:049180,Oonopidae,Orchestina,grismadoi,,Izquierdo,2017,0,Bolivia
55589,urn:lsid:nmbe.ch:spidersp:049181,Oonopidae,Orchestina,pandeazucar,,Izquierdo,2017,0,Chile
55590,urn:lsid:nmbe.ch:spidersp:049182,Oonopidae,Orchestina,caleta,,Izquierdo,2017,0,Chile
55591,urn:lsid:nmbe.ch:spidersp:049183,Oonopidae,Orchestina,totoralillo,,Izquierdo,2017,0,Chile
55592,urn:lsid:nmbe.ch:spidersp:049184,Oonopidae,Orchestina,pizarroi,,Izquierdo,2017,0,Chile
55593,urn:lsid:nmbe.ch:spidersp:049185,Oonopidae,Orchestina,molles,,Izquierdo,2017,0,Chile
55594,urn:lsid:nmbe.ch:spidersp:049186,Oonopidae,Orchestina,granizo,,Izquierdo,2017,0,Chile
55595,urn:lsid:nmbe.ch:spidersp:049187,Oonopidae,Orchestina,quenies,,Izquierdo,2017,0,Chile
55596,urn:lsid:nmbe.ch:spidersp:049188,Oonopidae,Orchestina,curico,,Izquierdo,2017,0,Chile
55597,urn:lsid:nmbe.ch:spidersp:049189,Oonopidae,Orchestina,cachai,,Izquierdo,2017,0,Chile
55598,urn:lsid:nmbe.ch:spidersp:049190,Oonopidae,Orchestina,nahuelbuta,,Izquierdo,2017,0,Chile
55599,urn:lsid:nmbe.ch:spidersp:049191,Oonopidae,Orchestina,jaiba,,Izquierdo,2017,0,"Chile, Argentina"
55600,urn:lsid:nmbe.ch:spidersp:049192,Oonopidae,Orchestina,osorno,,Izquierdo,2017,0,Chile
55601,urn:lsid:nmbe.ch:spidersp:049193,Oonopidae,Orchestina,ucumar,,Izquierdo,2017,0,"Bolivia, Brazil, Argentina"
55602,urn:lsid:nmbe.ch:spidersp:049194,Oonopidae,Orchestina,andianavarroi,,Izquierdo,2017,0,Argentina
55603,urn:lsid:nmbe.ch:spidersp:049195,Oonopidae,Orchestina,luispi,,Izquierdo,2017,0,Argentina
55604,urn:lsid:nmbe.ch:spidersp:049196,Theraphosidae,Avicularia,merianae,,"Fukushima & Bertani",2017,0,Peru
55605,urn:lsid:nmbe.ch:spidersp:049197,Theraphosidae,Avicularia,lynnae,,"Fukushima & Bertani",2017,0,"Peru, Ecuador"
55606,urn:lsid:nmbe.ch:spidersp:049198,Theraphosidae,Avicularia,caei,,"Fukushima & Bertani",2017,0,Brazil
55607,urn:lsid:nmbe.ch:spidersp:049200,Dictynidae,Dictyna,ottoi,,"Marusik & Koponen",2017,0,"Caucasus (Russia, Georgia, Azerbaijan), Iran"
55608,urn:lsid:nmbe.ch:spidersp:049201,Oonopidae,Oonops,gavarrensis,,Bosselaers,2017,0,Spain
55609,urn:lsid:nmbe.ch:spidersp:049202,Sicariidae,Sicarius,vallenato,,"Cala-Riquelme, Gutiérrez-Estrada, Flórez-Daza & Agnarsson",2017,0,Colombia
55610,urn:lsid:nmbe.ch:spidersp:049203,Nemesiidae,Nemesia,asterix,,"Decae & Huber",2017,0,"Italy (Sardinia)"
55611,urn:lsid:nmbe.ch:spidersp:049204,Euagridae,Vilchura,calderoni,,"Ríos-Tamayo & Goloboff",2017,0,Chile
55612,urn:lsid:nmbe.ch:spidersp:049206,Filistatidae,Pritha,parva,,"Legittimo, Simeon, Di Pompeo & Kulczycki",2017,0,"France, Italy, Switzerland, Bulgaria, Greece"
55613,urn:lsid:nmbe.ch:spidersp:049207,Filistatidae,Pritha,sagittata,,"Legittimo, Simeon, Di Pompeo & Kulczycki",2017,0,"Italy, Switzerland, Croatia"
55614,urn:lsid:nmbe.ch:spidersp:049208,Pacullidae,Paculla,bukittimahensis,,"Lin & Li",2017,0,Singapore
55615,urn:lsid:nmbe.ch:spidersp:049209,Pacullidae,Paculla,globosa,,"Lin & Li",2017,0,Singapore
55616,urn:lsid:nmbe.ch:spidersp:049210,Tetrablemmidae,Ablemma,malacca,,"Lin & Li",2017,0,Singapore
55617,urn:lsid:nmbe.ch:spidersp:049211,Tetrablemmidae,Singaporemma,lenachanae,,"Lin & Li",2017,0,Singapore
55618,urn:lsid:nmbe.ch:spidersp:049212,Tetrablemmidae,Sulaimania,brevis,,"Lin & Li",2017,0,Singapore
55619,urn:lsid:nmbe.ch:spidersp:049213,Salticidae,Maratus,aurantius,,"Otto & Hill",2017,0,"Australia (New South Wales)"
55620,urn:lsid:nmbe.ch:spidersp:049214,Salticidae,Maratus,cinereus,,"Otto & Hill",2017,0,"Australia (Queensland)"
55621,urn:lsid:nmbe.ch:spidersp:049215,Salticidae,Maratus,lentus,,"Otto & Hill",2017,0,"Australia (New South Wales)"
